"filename","dynamics_rms_Mean","dynamics_rms_Std","dynamics_rms_Slope","dynamics_lowenergy_Mean","rhythm_attack_time_Mean","rhythm_attack_time_Std","rhythm_attack_time_Slope","articulation_eventdensity_Mean","rhythm_fluctuation_peak_PeakMagMean","rhythm_tempo_Mean","rhythm_tempo_Std","rhythm_pulseclarity_Mean","rhythm_pulseclarity_Std","timbre_centroid_Mean","timbre_centroid_Std","timbre_roughness_Mean","timbre_irregularity_Mean","timbre_irregularity_Std","timbre_spectralflux_Std","pitch_salient_Mean","pitch_salient_Std","pitch_chromagram_centroid_Mean","pitch_chromagram_centroid_Std","tonal_keyclarity_Mean","tonal_keyclarity_Std","tonal_mode_Mean","tonal_mode_Std","tonal_hcdf_Mean","tonal_spectentr_Mean","structure_novelty_SPE_Mean","structure_novelty_RHY_Mean","structure_novelty_TON_Mean","structure_novelty_REG_Mean"
"Pop_MED_09.mp3",0.280202,0.062876,0.035371,0.113903,0.029472,0.024696,0.413951,3.948123,1172.208614,131.971973,11.791936,0.448539,0.060319,1976.771661,274.932026,18.729774,0.467772,0.165918,26.879376,471.212199,341.196424,64.389885,1.943544,0.707498,0.095329,-0.085359,0.092521,0.488191,0.99333,0.540188,1.719803,0.59805,0.819051
"Pop_MED_10.mp3",0.055986,0.043625,0.278516,0.598989,0.05456,0.0623,0.477731,2.625625,1621.662062,112.199376,34.793643,0.170884,0.118491,2083.796095,610.769255,1.53774,0.536524,0.294645,16.052403,416.487742,189.839836,68.350627,4.166824,0.70952,0.137687,-0.072725,0.146166,0.957607,0.989954,0.954375,0.917997,1.055738,0.98231
"Pop_MED_11.mp3",0.151735,0.06978,-0.265795,0.412752,0.050167,0.048487,0.335363,3.821979,2067.958856,133.779685,22.001749,0.477044,0.044018,2030.74747,502.344339,6.392681,0.621371,0.316787,29.0629,461.223054,355.468059,62.033879,3.142934,0.580514,0.148742,-0.106161,0.108016,0.496766,0.994445,1.136162,1.221778,1.444734,1.390892
"Pop_MED_12.mp3",0.211511,0.136133,-1.013308,0.496604,0.031921,0.037911,-0.101059,2.91756,869.07204,122.251619,27.394094,0.178009,0.123876,670.554436,195.564881,2.871729,0.612204,0.339294,26.948389,194.686595,130.47312,56.337185,2.740613,0.668209,0.107078,-0.012043,0.128821,0.762765,0.950914,1.261484,1.640589,1.223003,1.308208
"Pop_MED_13.mp3",0.291716,0.150636,-2.717575,0.347936,0.026886,0.032724,0.085851,2.051989,533.41999,137.790967,33.75791,0.204606,0.081425,1712.254788,783.807883,12.166855,0.456092,0.225977,41.947609,404.846203,309.196287,63.508199,2.482562,0.833686,0.042898,-0.120883,0.170527,0.642458,0.990225,1.140426,1.52346,1.203409,1.420074
"Pop_MED_14.mp3",0.049265,0.020017,-0.014391,0.298587,0.027458,0.024606,-0.18967,2.223469,360.64973,109.733939,32.897761,0.193276,0.046075,1637.869607,364.161585,2.926049,0.523063,0.239288,3.308332,350.460819,218.865832,69.342841,3.510803,0.781906,0.092028,0.060857,0.121463,1.259203,0.987138,0.819736,1.026444,0.985172,0.980658
"RnB_HIGH_08.mp3",0.126886,0.130675,-0.731242,0.652324,0.049334,0.051833,0.014342,1.821567,1603.692201,144.278737,20.33536,0.220553,0.171714,2088.036334,1058.839108,0.963722,0.409645,0.347863,41.924345,312.325836,329.239428,62.389322,5.97153,0.477499,0.153755,-0.027626,0.08731,0.819384,0.994347,1.090183,1.242423,1.165611,1.157975
"RnB_HIGH_09.mp3",0.141647,0.073086,-0.690608,0.355932,0.031422,0.028947,-0.192952,2.811005,740.641909,132.951711,33.099638,0.201389,0.082692,1548.00219,465.219669,4.058383,0.552704,0.296982,25.509746,496.229857,322.384724,63.353999,5.401992,0.729554,0.100259,-0.041856,0.141142,0.884396,0.992333,0.964503,1.075252,1.084153,1.219264
"RnB_HIGH_10.mp3",0.286073,0.11051,-0.065208,0.309045,0.03474,0.029668,0.433507,4.849881,1243.386146,125.091118,22.279059,0.476627,0.050355,2513.496491,572.763188,10.829501,0.58599,0.289767,45.61432,414.520469,359.119258,63.392181,3.619228,0.725984,0.089974,-0.039627,0.165632,0.7801,0.993195,1.481719,1.171083,1.776256,1.792724
"RnB_HIGH_11.mp3",0.022023,0.019838,1.075062,0.544792,0.065574,0.107326,0.047869,2.040448,841.289237,128.254312,33.240302,0.184733,0.124571,1205.349003,371.585181,0.409914,0.452581,0.415875,6.123314,482.577361,242.764092,67.414178,4.697606,0.593936,0.128808,-0.050922,0.11517,1.067124,0.986656,1.063151,1.000395,1.153377,1.181024
"RnB_HIGH_12.mp3",0.069427,0.049088,-0.570084,0.353242,0.029512,0.029117,0.337873,3.986861,1141.036415,142.852283,36.241086,0.327273,0.228879,1735.95118,705.131258,0.82769,0.352949,0.23318,22.725346,396.429901,301.943503,64.906651,3.89611,0.557254,0.203381,0.009174,0.121273,0.835031,0.992314,1.175319,1.267203,1.267521,1.20033
"RnB_HIGH_13.mp3",0.143864,0.067502,-1.81428,0.345088,0.037195,0.038308,0.308235,3.656805,998.062532,117.309906,22.866752,0.384285,0.181847,1820.829821,843.988017,4.067228,0.546601,0.267164,19.526278,319.02186,257.967374,64.662694,4.423747,0.767532,0.088979,-0.073407,0.136093,0.600985,0.980475,1.130167,1.488681,1.063963,1.238662
"RnB_HIGH_14.mp3",0.118505,0.094824,0.110038,0.579479,0.028178,0.024835,0.052616,3.762512,3842.102785,162.510084,23.417998,0.222015,0.087987,1872.727544,1063.035081,3.228195,0.391581,0.278688,40.62275,345.458485,228.587589,63.923416,4.788587,0.418826,0.126972,0.002221,0.075123,0.563551,0.993374,0.979688,0.939905,1.260869,1.258098
"RnB_LOW_15.mp3",0.208235,0.108716,1.330311,0.376047,0.040641,0.041714,0.900087,3.913352,2284.168331,157.626967,28.261597,0.379344,0.077992,2162.323347,686.562035,14.792036,0.497302,0.279116,51.637746,371.863621,273.922425,61.954384,3.715033,0.420793,0.126741,0.015622,0.080135,0.634817,0.992052,1.364661,1.050899,2.316541,1.474558
"RnB_LOW_16.mp3",0.065797,0.015385,-0.909187,0.080537,0.035983,0.038553,0.372025,2.581512,649.2001,118.882702,39.974314,0.215502,0.041225,2175.240698,300.237049,3.580606,0.465212,0.208281,5.487037,591.538714,281.024603,63.747921,2.531147,0.749515,0.039622,-0.098455,0.127118,0.60482,0.979378,0.848833,1.368147,0.772882,1.099155
"RnB_LOW_17.mp3",0.120654,0.063374,0.75212,0.427127,0.035229,0.037591,-0.378882,3.634255,1455.035911,129.336682,29.137542,0.160526,0.09328,1475.702466,688.631426,2.494719,0.513194,0.292337,19.240202,451.065558,313.449743,61.081781,3.709941,0.632462,0.126503,-0.002175,0.091325,0.93986,0.989505,1.119488,1.285978,1.185614,1.299742
"RnB_LOW_18.mp3",0.156173,0.071245,1.625714,0.340336,0.025115,0.029903,0.995889,3.49141,1228.85913,131.356729,35.923131,0.245471,0.174644,1092.261213,881.306056,5.722747,0.348781,0.197433,27.003371,328.234806,139.760837,61.113809,2.023586,0.696502,0.155755,-0.042894,0.119301,0.948439,0.986487,1.159548,1.35215,0.865285,1.081484
"RnB_LOW_19.mp3",0.087342,0.075004,-0.925564,0.584251,0.034854,0.050033,0.20731,2.604264,1466.163678,118.105397,36.234053,0.096869,0.117835,698.164056,268.259099,1.029375,0.346238,0.24045,28.676197,370.856324,211.152692,63.671628,4.384274,0.65613,0.179041,-0.043885,0.130625,0.901533,0.98881,1.00752,1.157927,1.037855,1.178597
"RnB_LOW_20.mp3",0.127534,0.076508,1.431452,0.523609,0.028751,0.035287,1.081896,4.07446,2655.622384,169.563436,22.016274,0.266743,0.091845,1263.632656,919.973042,1.521978,0.630125,0.281748,31.122376,231.069537,216.65627,56.906195,5.283413,0.483581,0.136305,-0.000412,0.087756,0.693168,0.988885,1.487951,1.369967,1.688262,1.52599
"RnB_LOW_21.mp3",0.172063,0.085817,-0.371224,0.334451,0.019766,0.020079,0.0566,5.05565,663.008389,122.62604,33.78745,0.083163,0.061039,545.763295,227.513427,1.820012,0.556774,0.312655,26.930363,305.418592,185.358493,58.691368,4.026434,0.701478,0.099027,-0.004057,0.117753,1.070338,0.982264,1.081126,1.32217,1.163338,1.263604
"RnB_MED_01.mp3",0.242303,0.192922,-0.886862,0.490279,0.030406,0.024666,-0.295943,3.712826,3374.766623,113.325609,7.95712,0.58333,0.057511,2022.303575,1408.139544,2.737787,0.452722,0.314467,79.058569,320.650086,226.397424,60.889422,5.387198,0.416509,0.108673,0.014804,0.072014,0.411323,0.988528,1.535623,1.494363,1.282755,1.964739
"RnB_MED_02.mp3",0.159992,0.08997,1.36954,0.433531,0.02956,0.022886,0.073987,2.63898,1819.417865,103.619967,20.871166,0.078102,0.047359,2031.500479,802.845423,2.386017,0.565141,0.22964,28.075719,571.934672,289.44835,68.825387,5.328482,0.654553,0.160267,-0.015736,0.138803,1.344382,0.983782,0.863267,1.056835,1.298838,1.056444
"RnB_MED_03.mp3",0.280513,0.097391,-0.995101,0.136402,0.030471,0.037244,-0.799324,4.292077,1561.546225,127.081536,31.972695,0.169672,0.104115,873.776713,535.761323,4.277921,0.577756,0.264705,43.073758,307.46704,266.531175,59.49056,3.539865,0.530076,0.196246,0.018226,0.078152,0.789284,0.989038,1.476207,1.741255,0.998834,1.176246
"RnB_MED_04.mp3",0.204765,0.167926,0.868775,0.663308,0.031723,0.026119,-0.771075,4.023135,3016.086802,148.10658,31.093124,0.306656,0.135274,1900.128221,1033.765134,8.552185,0.448032,0.251922,54.933082,382.046631,287.793976,65.07285,4.602753,0.5834,0.153417,0.018008,0.093036,0.722025,0.994105,0.865625,0.762911,0.715011,1.134182
"RnB_MED_05.mp3",0.155025,0.08553,-0.334995,0.388939,0.053371,0.066014,0.023407,2.354009,1524.66803,135.782288,21.352465,0.177915,0.17154,1815.073341,832.119706,2.393387,0.539261,0.256687,39.610896,470.294061,385.810716,59.709791,4.846731,0.646567,0.122532,0.073322,0.150169,0.953304,0.994576,1.282406,1.681792,1.039727,1.237677
"RnB_MED_06.mp3",0.209299,0.144786,-0.713779,0.673968,0.022566,0.01935,0.07979,3.635481,219.968821,120.184315,39.599699,0.243099,0.207027,1152.627791,320.500573,3.174084,0.589467,0.356384,28.407255,180.123457,206.931288,60.083527,3.078352,0.611324,0.126631,-0.043139,0.095132,0.897824,0.974099,0.997287,1.057549,0.97788,1.022588
"RnB_MED_07.mp3",0.230568,0.143235,1.14365,0.405405,0.044609,0.044475,0.25412,3.036739,4781.285539,176.402295,9.06089,0.433951,0.080354,973.989979,600.081224,3.136951,0.370032,0.314812,52.032876,180.568587,197.687174,54.55088,1.648275,0.338204,0.065983,0.004133,0.058537,0.459897,0.992239,1.124311,1.680705,1.660778,1.624279
"Rock_HIGH_01.mp3",0.278445,0.074139,1.212945,0.125105,0.042624,0.052561,0.085604,2.950299,1060.253657,115.467333,21.490397,0.31797,0.113184,2127.417808,535.583004,10.49361,0.555426,0.282083,34.297291,206.074772,232.86177,60.409218,4.134494,0.660575,0.095111,-0.021234,0.117573,1.004303,0.988777,1.270579,1.376493,1.347624,1.331593
"Rock_HIGH_02.mp3",0.163035,0.095905,2.962813,0.355805,0.028274,0.024268,-0.106515,3.851835,831.803606,141.362426,22.614011,0.334295,0.140799,1622.073509,777.239158,13.520812,0.363748,0.184884,28.123664,398.067177,343.841614,61.249145,3.906806,0.663714,0.081235,-0.016763,0.128031,0.785396,0.991693,0.973446,1.307552,0.768005,1.060863
"Rock_HIGH_03.mp3",0.155788,0.09005,1.561261,0.493682,0.046881,0.043693,0.647553,3.432352,3380.154985,131.058911,25.16299,0.459728,0.089542,2549.437705,888.696398,8.142807,0.422907,0.278975,38.820953,281.382005,255.377285,61.452716,3.001009,0.472361,0.144996,0.025232,0.064065,0.366261,0.993264,0.852966,1.15245,1.024479,1.087449
"Rock_HIGH_04.mp3",0.126035,0.077932,0.417999,0.471872,0.035972,0.039666,-0.11861,2.985832,2815.58288,137.107088,24.552393,0.401262,0.106615,2342.737024,892.913491,3.127646,0.476084,0.332112,33.362845,229.129698,212.554063,59.43643,3.88765,0.45228,0.149301,-0.051303,0.106311,0.76322,0.99364,1.354183,1.406465,1.446116,1.703192
"Rock_HIGH_05.mp3",0.207602,0.029533,0.549617,0.018456,0.027678,0.02536,0.078357,4.724009,401.852787,153.166235,18.483645,0.320764,0.086757,2702.249613,270.081879,44.458473,0.471662,0.199269,15.877951,608.665853,287.239411,67.610395,1.736762,0.678834,0.082412,0.002245,0.086364,1.050738,0.991122,0.703799,0.97883,0.708411,0.886079
"Rock_HIGH_06.mp3",0.192301,0.053867,1.419891,0.148024,0.063133,0.066194,0.210278,2.821884,1223.645933,122.545641,25.845078,0.244811,0.09489,1732.113651,567.825139,7.999276,0.407777,0.181625,16.448586,248.451746,271.960211,60.976022,2.409738,0.693883,0.0731,-0.046471,0.135227,0.767585,0.983225,1.312202,1.410271,1.235803,1.349364
"Rock_HIGH_07.mp3",0.12952,0.063699,2.691562,0.374895,0.044837,0.05612,0.023034,2.89492,681.78246,164.422145,22.729301,0.336815,0.137493,2302.238371,487.697992,12.730483,0.486809,0.228452,20.295094,249.184128,268.665801,64.037782,2.315471,0.70894,0.060367,0.036818,0.099403,0.468398,0.987792,1.297699,1.860513,0.923611,1.382344
"Rock_LOW_08.mp3",0.266533,0.05438,0.088851,0.062919,0.038295,0.036539,0.27768,3.519061,760.946364,143.885054,22.450161,0.274313,0.044651,1963.360875,283.326521,13.31867,0.893861,0.340139,28.879468,726.132784,410.327167,65.984052,3.408336,0.571465,0.077448,-0.054842,0.131131,0.783141,0.99168,1.07803,1.206177,1.271169,1.595636
"Rock_LOW_09.mp3",0.129995,0.090781,0.635551,0.580756,0.041689,0.036868,0.171719,3.809731,2761.238105,136.035742,38.486765,0.409289,0.101201,2533.546914,1343.682707,4.875604,0.40542,0.294198,44.08386,345.210697,211.426573,60.56754,3.964591,0.339004,0.082725,0.006042,0.073236,0.433223,0.996556,0.776238,0.965888,0.756625,0.94256
"Rock_LOW_10.mp3",0.159441,0.078591,0.657278,0.337849,0.050294,0.057786,-0.51469,4.465967,2136.254891,132.609942,22.416371,0.433298,0.104036,2594.072921,829.184535,5.735803,0.442427,0.276508,35.466417,243.987312,264.588711,61.459598,2.763167,0.508757,0.120923,-0.01597,0.059844,0.514994,0.991338,0.908062,1.068181,1.30451,1.162503
"Rock_LOW_11.mp3",0.308216,0.044856,0.229333,0.025147,0.036725,0.037492,0.248888,2.612404,489.334633,145.647348,30.594629,0.296686,0.080342,2850.797795,363.526707,54.792119,0.424551,0.222619,24.77075,242.058078,274.520821,60.551131,1.492073,0.654444,0.077577,0.126566,0.104411,0.57368,0.995627,0.719629,1.394972,0.911935,1.031655
"Rock_LOW_12.mp3",0.150747,0.060243,1.359332,0.280169,0.034389,0.029675,-0.248928,4.279388,2351.914764,126.38195,36.634269,0.367211,0.085465,2838.881259,994.679639,13.058393,0.433119,0.276952,24.036674,225.978691,215.955599,59.728069,2.934533,0.515532,0.146146,-0.063889,0.127026,0.896607,0.996326,1.231479,1.156838,1.080911,1.46928
"Rock_LOW_13.mp3",0.13399,0.032531,0.937678,0.118487,0.043546,0.052743,0.142534,2.584986,849.19431,159.430248,35.991963,0.343846,0.129532,1605.778245,398.419647,5.988416,0.621743,0.282304,15.800755,451.947576,306.706924,63.44135,3.723259,0.670164,0.11739,0.053986,0.120082,0.691133,0.991487,1.228834,1.367613,1.362907,1.562964
"Rock_LOW_14.mp3",0.150012,0.065448,1.782672,0.216024,0.040225,0.041381,-0.169204,3.971498,1691.377005,129.669398,37.355683,0.296463,0.108922,1376.331318,509.760404,3.58559,0.503168,0.302109,25.761732,274.907185,211.564011,60.596658,4.707144,0.719442,0.085785,-0.074775,0.19741,0.602649,0.991475,1.016628,1.401588,1.086879,1.288301
"Rock_MED_15.mp3",0.122987,0.028789,0.756838,0.105219,0.027841,0.026904,-0.041195,3.93313,297.70835,119.97616,31.996042,0.172341,0.054403,1086.92922,376.920163,3.827833,0.736122,0.285933,6.628263,526.566385,302.213779,64.539053,3.873762,0.777263,0.035631,-0.124094,0.074497,0.317367,0.943126,0.798079,0.948597,0.775459,0.929573
"Rock_MED_16.mp3",0.250059,0.067685,0.617073,0.147651,0.025513,0.023897,-0.264102,3.182843,289.463004,125.906161,26.361326,0.231079,0.120675,2664.174008,417.280586,18.876586,0.508147,0.218477,26.310617,742.066688,316.991674,68.366092,3.239493,0.641971,0.096586,-0.090234,0.131567,0.852112,0.992248,0.984175,1.229268,0.819502,1.075113
"Rock_MED_17.mp3",0.16723,0.028824,0.685833,0.034396,0.030434,0.029267,0.039342,4.254959,268.839112,128.220432,31.834316,0.343631,0.089457,2762.60358,435.516693,25.218343,0.438601,0.193756,14.311744,368.40292,342.676543,66.200755,2.149341,0.773135,0.07161,0.107974,0.066364,0.730485,0.990464,0.822982,1.251223,0.634373,0.819647
"Rock_MED_18.mp3",0.202416,0.062198,-1.906936,0.167371,0.031064,0.030969,0.020934,3.681564,384.286299,145.032551,33.279526,0.395977,0.153447,2596.559668,572.642325,32.181472,0.383761,0.193909,25.274779,197.008266,248.662614,61.643171,1.831976,0.709508,0.062329,0.006792,0.107659,0.848458,0.99119,0.991646,1.441363,0.819588,1.083603
"Rock_MED_19.mp3",0.13742,0.053027,2.836387,0.265036,0.030806,0.032601,-0.155317,1.833327,256.054117,122.560137,20.439607,0.268942,0.093664,2229.997466,707.112645,17.602443,0.493675,0.266575,20.897268,422.259264,279.977071,64.691625,1.849201,0.717502,0.049137,0.039986,0.076126,0.594376,0.992489,0.918143,1.160584,0.823944,1.078275
"Rock_MED_20.mp3",0.040629,0.032722,-0.349268,0.584746,0.046698,0.106377,0.269028,2.606915,838.193675,120.246654,28.128459,0.13738,0.103153,882.592797,285.850538,0.867876,0.62326,0.393656,7.672634,487.326731,231.867311,66.979661,3.083948,0.74738,0.076773,0.037875,0.14081,1.052239,0.978233,1.008625,1.083348,1.00227,1.079729
"Rock_MED_21.mp3",0.232039,0.089269,2.191857,0.185092,0.043136,0.110028,-0.568355,2.008194,681.186094,120.79906,28.799173,0.221069,0.089343,2479.976596,650.478588,34.879463,0.487149,0.251244,24.453396,327.35531,289.229595,63.821564,3.446211,0.736582,0.146259,-0.045417,0.165934,0.941624,0.993943,1.039591,1.028104,1.340044,1.316149
"VG_HIGH_15.mp3",0.143512,0.055078,1.999293,0.243009,0.034466,0.03265,0.156024,3.545456,1154.377041,124.561698,31.341747,0.199834,0.062742,895.562699,218.174727,4.155206,0.53372,0.295677,13.725478,414.951564,349.949663,61.650061,2.036575,0.647987,0.085153,-0.150039,0.07534,0.489814,0.975873,1.064772,1.612693,1.000202,1.271456
"VG_HIGH_16.mp3",0.036143,0.01418,0.968843,0.309122,0.025699,0.024584,0.153129,1.48513,285.0401,117.509718,24.948982,0.248613,0.093626,1293.999596,512.52276,1.03302,0.467012,0.253533,2.571077,302.9337,226.477803,61.541178,2.850324,0.788645,0.096747,-0.130789,0.123043,0.911921,0.939629,0.846499,1.160068,0.875782,0.994348
"VG_HIGH_17.mp3",0.053615,0.025968,2.341236,0.407376,0.019203,0.015852,-0.129304,5.072661,779.810046,151.896979,35.612358,0.203412,0.064914,577.320589,100.191413,1.048353,0.495038,0.255819,4.534929,196.328728,158.206715,56.789248,1.900009,0.660153,0.061669,0.006309,0.082055,0.396986,0.980668,1.374801,2.279472,1.357073,1.527003
"VG_HIGH_18.mp3",0.077344,0.024028,0.430063,0.194257,0.026656,0.024393,-0.320438,5.160711,1593.569509,162.367816,27.195193,0.348003,0.100511,571.366646,115.781231,1.651506,0.609138,0.317308,9.238315,165.80324,76.214405,56.945667,1.902798,0.70137,0.10546,-0.1425,0.120937,0.931329,0.979558,1.336935,1.386366,1.584734,1.542681
"VG_HIGH_19.mp3",0.035256,0.017931,2.309209,0.408859,0.018042,0.017679,0.059169,4.900212,708.266528,119.703515,40.693124,0.153413,0.080264,561.676805,76.640186,0.684182,0.606131,0.350172,4.322582,315.956762,106.961449,62.293589,1.703469,0.807743,0.069562,-0.143184,0.151198,1.301274,0.977685,0.851895,1.140416,0.705156,0.879642
"VG_HIGH_20.mp3",0.052514,0.035182,1.891386,0.464124,0.044855,0.047406,-0.153506,3.266511,1496.583883,109.642911,17.860745,0.237948,0.13744,1213.612591,369.515962,0.905628,0.607975,0.378503,8.594954,395.384275,227.440629,65.771679,2.969304,0.715949,0.09699,-0.161511,0.085716,0.64673,0.976135,1.273283,2.052669,1.32087,1.528018
"VG_HIGH_21.mp3",0.189863,0.087143,1.246886,0.322609,0.038843,0.048284,-0.036692,2.258111,1074.037263,124.231594,26.055212,0.228366,0.116861,1555.994281,951.944047,8.966858,0.468863,0.261997,34.243785,457.851454,320.218291,60.493099,5.348119,0.714965,0.083818,-0.049037,0.123018,0.966776,0.991575,1.12657,1.187511,1.104661,1.255486
"VG_LOW_01.mp3",0.050469,0.038016,-2.042399,0.635936,0.037315,0.039966,0.654465,2.556374,557.033266,129.532075,32.286333,0.211111,0.053675,1323.893713,413.416958,0.882493,0.419409,0.23233,10.047614,380.501376,319.436294,61.916449,3.508113,0.760843,0.104664,-0.050088,0.149872,0.7907,0.985479,0.885141,1.216875,0.601226,0.8589
"VG_LOW_02.mp3",0.159953,0.090202,2.676089,0.46486,0.037093,0.037454,-0.167895,2.706646,667.480109,133.887895,30.276736,0.302436,0.162023,2273.527869,558.513201,6.329385,0.44917,0.238991,23.713976,414.958933,299.365304,64.244361,3.631764,0.77157,0.081504,0.08905,0.157674,1.074444,0.991511,0.95815,1.161592,1.124964,1.368095
"VG_LOW_03.mp3",0.02242,0.020478,2.228191,0.694468,0.022984,0.025017,-0.067146,4.352775,1495.904455,129.214542,35.738507,0.201545,0.076837,698.422689,83.675916,0.853197,0.507015,0.244516,2.960118,357.872843,128.658515,66.660923,2.195052,0.840089,0.05771,0.004402,0.141218,0.834194,0.948787,0.913658,1.296747,0.90854,0.99957
"VG_LOW_04.mp3",0.038271,0.019996,2.104902,0.312287,0.036294,0.043346,-0.270322,3.204214,560.129013,122.839315,20.569288,0.264507,0.10166,812.881972,301.11737,0.757255,0.424688,0.2486,4.391109,286.762844,248.342143,60.842138,3.35605,0.664779,0.082058,-0.020512,0.121273,0.677173,0.986354,1.137607,1.568818,1.078575,1.133182
"VG_LOW_05.mp3",0.061866,0.043135,-0.215705,0.568776,0.023138,0.022537,-0.273623,5.190932,243.412635,121.179153,39.472212,0.203136,0.072325,1220.2314,838.263351,0.873559,0.4377,0.268183,10.632924,399.771988,360.19918,60.452654,2.940852,0.633274,0.101749,-0.057097,0.085128,0.57664,0.983164,0.933499,1.475862,0.745032,1.18913
"VG_LOW_06.mp3",0.050714,0.046085,1.617896,0.644369,0.018886,0.022469,0.049746,4.398301,977.522018,124.299874,31.952922,0.196996,0.113315,487.737002,128.220711,0.691565,0.403328,0.38177,8.931648,208.226621,48.502477,56.283193,2.180089,0.685568,0.098867,0.035869,0.114144,1.021647,0.975028,1.269795,1.256795,1.163205,1.276636
"VG_LOW_07.mp3",0.151875,0.044001,1.885984,0.190917,0.030951,0.031193,-0.586638,5.005485,1187.259428,149.493226,20.585187,0.470562,0.064027,2525.419791,520.530881,17.536986,0.524638,0.217742,14.183629,501.025227,308.754996,65.527607,2.089529,0.730083,0.095219,0.026524,0.132042,1.142315,0.991643,0.69858,0.923666,0.944389,0.979344
"VG_MED_08.mp3",0.091218,0.056039,-1.276647,0.460426,0.02946,0.031772,0.301525,0.713884,403.553127,123.99642,27.951899,0.187061,0.100796,1580.257213,464.130582,1.350737,0.495907,0.252995,18.115874,399.774704,279.7039,64.890985,3.847685,0.663894,0.139922,-0.049859,0.116284,0.738446,0.991737,0.971462,1.743334,0.709994,0.839268
"VG_MED_09.mp3",0.144245,0.046856,1.730727,0.233533,0.025735,0.02292,-0.224993,5.605651,1176.571145,154.667964,21.625334,0.376322,0.1165,2920.63712,624.963005,7.065205,0.492464,0.251644,15.584624,407.418851,383.012911,62.371991,2.811479,0.696508,0.162856,0.04862,0.095015,0.404796,0.986579,0.731085,1.374236,0.750399,1.071871
"VG_MED_10.mp3",0.19795,0.076552,0.315725,0.397479,0.04193,0.054271,0.091988,2.854517,2220.302024,120.289679,6.250237,0.427836,0.072718,1045.807483,602.953901,2.529426,0.586957,0.233183,34.154517,332.518446,311.92758,59.470104,3.400109,0.612374,0.124113,-0.032731,0.117313,0.56115,0.996628,1.050524,1.123399,1.029588,1.101432
"VG_MED_11.mp3",0.090498,0.021452,1.350128,0.118044,0.038974,0.048049,-0.163292,2.357126,717.930535,114.505005,31.058268,0.219922,0.105254,1605.308243,632.459151,4.573247,0.380729,0.222697,9.023965,210.367272,144.314881,60.620578,2.23249,0.693385,0.095172,-0.003544,0.090786,0.95003,0.979012,0.895851,1.06548,1.070622,1.093578
"VG_MED_12.mp3",0.095666,0.038865,0.103409,0.167273,0.028424,0.032502,-0.144367,2.723083,378.710459,133.495463,34.456342,0.159681,0.070925,2030.486795,433.018245,2.382525,0.431659,0.178841,13.51667,649.864762,379.122342,64.072697,3.554287,0.662291,0.12961,-0.062058,0.099687,0.680221,0.986114,1.012798,1.442172,0.878864,1.3445
"VG_MED_13.mp3",0.038583,0.026463,-0.840458,0.488588,0.019528,0.022223,0.208875,3.579025,323.741382,110.249897,35.677991,0.214695,0.128653,900.840864,295.509098,0.269449,0.605235,0.387014,2.901667,272.604073,32.99989,65.87497,1.915107,0.695689,0.06999,-0.075806,0.079991,0.787827,0.939047,1.242927,1.37908,1.186486,1.216022
"VG_MED_14.mp3",0.09226,0.037742,0.002481,0.27349,0.030545,0.035156,0.034799,2.512771,6816.002569,130.869524,26.867859,0.47323,0.104966,1502.494114,419.778787,1.49013,0.965911,0.430297,11.612787,449.773929,314.6816,67.408452,4.406267,0.702461,0.131475,0.078363,0.139033,1.365596,0.978465,0.913795,0.826403,1.344544,1.068661
"60s_HIGH_01.mp3",0.059448,0.037508,1.954029,0.474131,0.058042,0.076961,-0.28323,2.880696,1241.321073,110.229733,7.82146,0.282686,0.123583,1537.700176,510.104513,1.848007,0.678123,0.331693,9.388336,171.341015,88.766062,58.034575,2.992162,0.657717,0.095348,0.001643,0.110555,0.704757,0.98101,1.009931,1.208629,1.082493,1.150022
"60s_HIGH_02.mp3",0.078564,0.027819,0.613579,0.21633,0.039586,0.038442,-0.158011,4.269295,1020.526976,164.97786,18.665342,0.453042,0.135445,1931.512497,727.520516,6.303009,0.40323,0.205162,11.853721,397.484719,375.902538,61.276757,3.304483,0.702954,0.079847,0.006683,0.089576,1.011165,0.992314,1.167544,1.130019,1.347089,1.343887
"60s_HIGH_03.mp3",0.183043,0.031805,-1.041423,0.058475,0.030879,0.025808,-0.154789,3.927301,1396.707265,116.139707,41.403959,0.29494,0.083702,2728.510619,962.244085,25.314223,0.433702,0.232292,16.128443,365.446994,356.045988,60.109447,3.830957,0.52525,0.071518,-0.001534,0.070261,0.510114,0.986562,0.714749,1.202321,0.537861,0.958653
"60s_HIGH_04.mp3",0.12294,0.041651,0.579831,0.219983,0.048393,0.053482,-0.29872,3.254221,1575.129723,108.241593,26.81206,0.354153,0.099021,2839.284963,452.986605,6.823343,0.764364,0.357829,15.128964,479.873087,294.087416,68.554409,5.699579,0.672516,0.166879,0.069552,0.13176,0.953664,0.987244,1.085815,0.899179,1.223143,1.166156
"60s_HIGH_05.mp3",0.209886,0.037024,0.418839,0.049497,0.041583,0.047071,-0.099319,3.417368,1010.637196,136.372421,21.82106,0.228751,0.090334,1159.582981,468.679782,7.072842,0.56977,0.261149,19.204426,221.033561,189.432768,59.263336,2.179258,0.699203,0.140227,-0.05312,0.168077,0.929942,0.982984,1.132962,1.442685,1.271391,1.219969
