index,filename,ed,lo,lo2,lo3,lo4,ph,rm
69,Fun_H_12_new-clip_Funk_HIGH_September.mp3,4.357306985294118,-21.762524,-16.15271420739849,-17.549182585412517,0.13259919,489.52941737668215,-0.2058423843941727
70,60s_H_03_new-clip_60s_HIGH_Crimson_and_Clover_-Single_Version-.mp3,4.939273615475256,-17.47884,-22.08065041739077,-22.027161840198005,0.079184815,283.8839788925233,0.07257339522196139
71,Fun_H_11_new-clip_Funk_HIGH_Smiley_Faces.mp3,4.098363153276131,-14.598769,-12.02713054302892,-11.458446962690365,0.26734844,258.1690952130244,-0.12579622051739264
72,Jaz_H_08_new-clip_Jazz_HIGH_My_Baby_Just_Cares_for_Me_-2013_-_Remaster-.mp3,4.0887949902723735,-22.058477,-21.960742588224296,-21.616366293330568,0.0830198,213.99530490928814,-0.20055024497356522
73,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,4.992714289235016,-10.361892,-15.073142276611456,-14.85168335880503,0.18089053,219.90337220224671,-0.010139901278042601
74,Cla_L_12_new-clip_Classical_LOW_LArbre_des_songes_-_Concerto_for_Violin_and_Orchestra-_1._Librement._II._Vif._III._Lent._IV_Largo_et_animé.mp3,3.970184326171875,-33.044098,-37.82805575629346,-39.12185064013049,0.01106388,489.5475973167305,-0.24530544953748468
75,Jaz_H_10_new-clip_Jazz_HIGH_Summertime.mp3,3.359790558510638,-21.577494,-33.012515193856444,-35.21291697496113,0.017352184,439.3591330109179,-0.08531673634622845
76,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,5.822497814685315,-24.609617,-16.847621346018816,-17.51966482901984,0.13305058,420.3808972461771,-0.1205367629942931
77,Cla_H_02_new-clip_Classical_HIGH_Gymnopédie_No._1.mp3,0.9631464656549521,-32.92261,-40.4308726145961,-41.07694209159579,0.0088339085,303.539136146538,0.5148718459460412
78,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,4.587945300349922,-24.687654,-18.7258708053019,-18.724931289641063,0.11581197,295.1079976632522,-0.21282005007937316
